ad_id,source,platform,advertiser,title,body,cta,landing_page,image_url,video_url,first_seen,last_seen,is_active,likes,comments,shares,total_ads,country,all_countries,also_on_tiktok,search_keyword,collected_at
887683883631610,adsparo,facebook,Giftspockets,Giftspockets,"⌚ Your Smartwatch Upgrade for 2025 Has Arrived! ✨Stay connected, track your fitness, and look fantastic doing it! Our new multifunctional smartwatch is the ultimate accessory for modern everyday life.📞 HD Touchscreen &amp; Call Function: Make and receive calls directly from your wrist! Experience crystal-clear visuals and seamless control.🏃‍♀️ All-Day Activity Tracker: Monitors steps, calories, active minutes, and over 100 sports modes! Achieve your fitness goals with ease.📱 Smart Notifications:",,https://m.stellaya.com/products/2025-new-multifunctional-men-women-s-smartwatch,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/images/887683883631610.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144058Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=4f21fc01ff3b977a6cfcd1cac7ab67bfa578f5a51a77eec68cee09479f1f52c4,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/887683883631610.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144058Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=1c91f5af05b3c7fa0544b14d9c3f77f3104284889a743918e99876234fb3c4f4,2026-01-23 23:27:17,2026-03-23 11:58:31,True,0,0,0,36,US,"ALL, AU, GB, US",False,fitness,2026-03-23 11:40
2379049512507897,adsparo,facebook,Adam Bunnell,Adam Bunnell,"48 years old, Business Owner, and we got him absolutely shredded using Metabolic Priming👉 Click To Learn More about how Metabolic Priming is sweeping the fitness industry, allowing men to eat MORE food and lose more bodyfat No more BS cookie cutter approaches to dieting. No more starving yourself to get lean.No more hours on the cardio machine.Just a science backed method, of utilizing metabolic manipulation. 👉 Click To Learn More about how Metabolic Priming",,https://the-onepercent.com/metabolic-priming,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/images/2379049512507897.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144058Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=28201e67aa727f9aa52327e5cbacaa27c5bf7c3a3adcf52eca1a9229f099af08,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/2379049512507897.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144058Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=ea4ae00cf6c4c0c28b6831c572d63e12ab47f4c752ee67a3276d52317919f127,2026-03-23 11:20:10,2026-03-23 11:20:10,True,0,0,0,12,ALL,,False,fitness,2026-03-23 11:40
1294844922498209,adsparo,facebook,Adam Bunnell,Adam Bunnell,"46 years old. Sub 10% Body Fat. Zero cardio needed. Eating 1,200 MORE calories per day. Eating more, doing less cardio, how is this possible?Its called Metabolic Priming.A scientific approach to fat loss that we have brought into the fitness industry.Here is exactly how it works:Metabolic Priming is a strategic nutritional approach designed to restore your bodys ability to efficiently burn fat by optimizing hormonal signaling and reversing metabolic adaptation.Unlike traditional diets that rely ",,https://the-onepercent.com/prime,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/images/1294844922498209.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144058Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=4e32665212a3921ea2b1810a86c3425f27bec699963bd2d9a75ee0fa0c66aed4,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/1294844922498209.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144058Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=85bf72936fd18a283f774bb7ecbdc367faa0ee6dc677c677602e8db89bd5191b,2026-03-23 11:20:10,2026-03-23 11:20:10,True,0,0,0,10,ALL,,False,fitness,2026-03-23 11:40
1947427166173864,adsparo,facebook,Adam Bunnell,Adam Bunnell,"47 Years Old, Senior VP, and we got him under 8% body fat in 8 weeks. We get managers shredded, and turn great men absolutely elite.If youre a financially successful man above 35 years old, DM me PRIME to learn more about how Metabolic Priming is changing the fitness industry.",,https://the-onepercent.com/metabolic-priming,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/images/1947427166173864.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144058Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=1eb8f9d469bd8051ba489bbd87aaa8f090323ee4bfdaf99c8150174b26b13018,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/1947427166173864.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144058Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=50c138c0af1b42cb20632ff66efdffebae47e400e2f14745f1df2f3efc492b84,2026-03-23 11:20:10,2026-03-23 11:20:10,True,0,0,0,11,ALL,,False,fitness,2026-03-23 11:40
1457078542459382,adsparo,facebook,Nathalia Galeazzi,Nathalia Galeazzi,"comente ISENÇÃO que te mando o material completo que ensina como vender na amazon 📈👩🏽‍💻Muita gente acha que pra vender bem em um ecommerce precisa ter seguidor, agência ou influenciador por trás.. e na amazon não é assim funciona. A Amazon tem toda uma estrutura feita pra que o produto se destaque sozinho, com base em preço, entrega e avaliação. Ou seja: se o seu anúncio estiver bem feito e o produto for bom, o próprio sistema da Amazon mostra ele pro cliente certo.Nos últimos anos, a empresa ve",,https://inlead.digital/quiz-v1-nathalia,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/images/1457078542459382.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144101Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=1d7f67f8a94bc58230e7c6b787f47e6d4d3a202c05ac7219b4ac2ef7a24c6ccb,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/1457078542459382.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144101Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=f762df46bfc3b0fd36b93dd80d51b35770c31c280c8ba1c5d36c870b1103cc20,2026-03-10 22:41:17,2026-03-23 11:28:58,True,0,0,0,18,BR,"ALL, BR",False,ecommerce,2026-03-23 11:41
1087812323327037,adsparo,facebook,Cursos Ecom,Cursos Ecom,"KikeGTR (Kike Gil), experto en ecommerce y marketing digital, ha creado una guía gratuita de 5 minutos donde te explica cómo empezar tu propio negocio online desde cero.Es una guía 100% práctica, sin tecnicismos, enfocada solo en lo que funciona hoy y basada en resultados reales de cientos de alumnos.👉 Haz clic en el botón y accede gratis ahora.",,https://cursosecom.com/guia-gratis/,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/images/1087812323327037.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144101Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=9b6affd26319088015fcfd4c4d1b1f15fd7b33fba34c81f1376d7723c9c65d07,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/1087812323327037.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144101Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=b7897a40ec029141a7bfd429899af0737d62b1ff0b290e4a0cafb4bfbee3c597,2025-11-30 23:21:53,2026-03-20 22:34:03,True,0,0,0,16,ALL,"ALL, ES",False,ecommerce,2026-03-23 11:41
659854663536903,adsparo,facebook,LTV Spot,LTV Spot,Discover How to 2x - 3x Your Conversion Rates Overnight 👇Finally optimize the places in your store that are hurting your AOV &amp; LTV without you even knowing!Here’s just a fraction of what the eCommerce Conversion Rate Optimization Bootcamp includes:✅ An easy-to-navigate inventory of 354+ actionable quick-win checkpoints that cover every possible CRO issue across all the pages of your e-commerce store✅ Hundreds of case studies and examples demonstrating CRO best practices by other stores✅ 500+,,https://www.ltv-spot.com/crochecklist,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/images/659854663536903.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144101Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=a2736b26e9b06c9a48e12358f57ae115a683bc4d5103035ede9eb66efe2f9934,,2025-05-15 15:37:05,2026-03-19 22:16:35,True,0,0,0,12,ALL,"ALL, AU, BR, CO, DK, FR, GB, GE, MA, NL, PA, SA, T",False,ecommerce,2026-03-23 11:41
817070787455609,adsparo,facebook,Orlando Batista,Orlando Batista,Comenta la palabra “BOT” y te envío el paso a paso para que instales este sistema en menos de una semana y comiences a generar ventas por internet de manera automática 🤖- No tienes que tener experiencia vendiendo por internet. Esto funciona para principiantes perfectamente. - No tienes que pensar en el contenido del infoproducto (ChatGPT) lo hace por ti. - No tienes que estar todo el día respondiendo mensajes para vender - No tienes que estar metido en el administrador de anuncios- Eres dueño de,,https://orlandobatista.com/cashbot,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/images/817070787455609.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144101Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=4ae9cc938f49179037998ccbd201a8418688c679de25c4bbada3b2d5ed524ea8,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/817070787455609.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144101Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=c82b93843d77ad0093c06deb7f14368210533057e567f35fdec63edd30672fc8,2025-10-01 15:38:01,2026-03-17 22:12:59,True,0,0,0,10,ALL,"ALL, CL, CO, MX, US",False,ecommerce,2026-03-23 11:41
9252156334881908,adsparo,facebook,Iván de Benito,Iván de Benito,"Copia y pega mis +100 plantillas de ANUNCIOS GANADORES que ya han generado millones para mis clientes.✅ Sin importar si vendes Coaching, infoproductos, servicios, negocio local o ecommerce✅ Sin importar si nunca antes hiciste un anuncio✅ Sin importar si tienes pocos seguidoresCrea hoy tu anuncio ganador en menos de 15 minutos. Haz clic en el botón de abajo y aprovecha esta oferta por tiempo limitado",,https://ivandebenito.com/ads10x-b/,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/images/9252156334881907.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144101Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=4b1742e4e2e1a2dd837e9d189a931e33c4c4f2426689da57748de10d2373a3b3,,2025-10-13 02:59:51,2026-03-17 22:12:23,True,0,0,0,14,ALL,"ALL, CO",True,ecommerce,2026-03-23 11:41
1281065816709666,adsparo,facebook,Iván de Benito,Iván de Benito,"Transforma tus Anuncios en Máquinas de Venta para tu Negocio. Copia y pega mis +100 plantillas de ANUNCIOS GANADORES que ya han generado millones para mis clientes.Funcionará:✅ Sin importar si vendes Coaching, infoproductos, servicios, negocio local o ecommerce✅ Sin importar si nunca antes hiciste un anuncio✅ Sin importar si tienes pocos seguidoresCrea hoy tu anuncio ganador en menos de 15 minutos. Haz clic en el botón de abajo y aprovecha esta oferta por tiempo limitado",,https://ivandebenito.com/ads10x-b/,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/images/1281065816709666.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144101Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=8930c9b968f794de974530e1c916e8666d9eb6fa8814901507c7ebcfc5708b54,,2025-07-30 14:05:48,2026-03-17 22:11:50,True,0,0,0,14,ALL,"ALL, CO",True,ecommerce,2026-03-23 11:41
629818533501094,adsparo,facebook,Shopify,Shopify,Custom stack causing headaches? Mejuri replatformed to Shopify for ecommerce and its 39 retail stores in less than 9 months.,,https://www.shopify.com/retail/mejuri-unified-commerce,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/images/629818533501094.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144101Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=9a92f652cc16c59d3a97abf3017bc101cb9940d3bbb035f4a3acbe2cff835a33,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/629818533501094.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144101Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=4051584d632dfa03e77d2ab40b81e6332937ea285d0ea9de6484136853c61ef3,2025-08-27 05:57:12,2026-03-06 03:32:07,True,0,0,0,30,US,"ALL, AU, US",False,ecommerce,2026-03-23 11:41
1051510836364708,adsparo,facebook,For Good Profits,For Good Profits,A strange illness has become rampant amongst a majority of purpose-driven ecommerce entrepreneurs. 😵‍💫Wanna know what it is?Its called SHINY OBJECT SYNDROME.This illness wont hurt you physically...But it will prevent you from achieving your purpose and mission in life.Shiny object syndrome (SOS) is a disease of distraction. You have SOS if you find yourself constantly chasing after shiny objects to grow your business... Just like a child chasing after shiny toys.Once you possess the object for a,,https://www.forgoodprofits.com/the-only-three-things,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/images/1051510836364708.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144101Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=b4c201dab8042e4fedf6ee1e6462c39bd8cad2a2690d0878117f87771eb5e4c2,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/1051510836364708.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144101Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=a69cea51e9c41818f27f44241728e23fa4efbf7bc8a212832d4b1ea44f646ab1,2024-09-11 13:33:04,2026-03-03 23:43:56,True,0,0,0,10,ALL,,True,ecommerce,2026-03-23 11:41
3958795424430020,adsparo,facebook,Blueberry Marketing,Blueberry Marketing,"🚀 Precisando de uma estratégia de marketing digital para impulsionar o seu negócio?Nós podemos ajudar. Aqui na Blueberry, uma agência especializada em pequenos e médios empreendedores a alcançar o sucesso online.",,http://fb.me/,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/images/3958795424430020.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144103Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=e11a472501760ddcae8263480b5649f540b884fd7578e60d7c3b0dcefa6d08d5,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/3958795424430020.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144103Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=1b73349846522dd80c8d78bbb7d0a914952aa8adeafc606a68b0724dce63f681,2026-01-07 13:59:30,2026-03-23 14:23:34,True,0,0,0,12,BR,"ALL, BR",False,marketing digital,2026-03-23 11:41
2379820799164346,adsparo,facebook,Mentors Expert Ads,Mentors Expert Ads,"👉Descubre el Plan de 7 días para que aprendas desde cero herramientas de Inteligencia Artificial para crear tu primer negocio en Internet o aumentar las ventas de tu actual negocio, sin la necesidad de tener experiencia o conocimiento previo, gracias a esta capacitación EN VIVO de 7 días 100% práctica.🚀Bienvenid@ a la Misión P7, el taller EN VIVO de Inteligencia Artificial que te entrega todo el paso a paso, las plantillas y el acompañamiento para que en tan solo 1 semana aprendas más de 7 herra",,https://mentors.expert/mision-p7/,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/images/2379820799164346.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144103Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=53d40607a86234be808f611afb3bd7bef76608f89198f190e44d92029220a26f,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/2379820799164346.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144103Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=89f5a2369f45a9b16ea284ddfa14d252bad7ce664cbe27fc3a7144292ca776b4,2026-02-22 17:56:07,2026-03-23 13:13:14,True,0,0,0,11,AR,"ALL, AR, CL, CO, EC, MX, PE, US, UY",False,marketing digital,2026-03-23 11:41
1237752554999071,adsparo,facebook,Mentors Expert Ads,Mentors Expert Ads,"👉Descubre el Plan de 7 días para que aprendas desde cero herramientas de Inteligencia Artificial para crear tu primer negocio en Internet o aumentar las ventas de tu actual negocio, sin la necesidad de tener experiencia o conocimiento previo, gracias a esta capacitación EN VIVO de 7 días 100% práctica.🚀Bienvenid@ a la Misión P7, el taller EN VIVO de Inteligencia Artificial que te entrega todo el paso a paso, las plantillas y el acompañamiento para que en tan solo 1 semana aprendas más de 7 herra",,https://mentors.expert/mision-p7,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/images/1237752554999071.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144103Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=6267b90bce3382638ca99bf4cb594a5863861748f161408350f8ecf7a1f3aeff,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/1237752554999071.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144103Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=a0de55b39835d4c29c8f84fba9252c4b3eb5f4618c1936bfd2781c8c478830f1,2026-02-14 19:14:49,2026-03-23 13:12:59,True,0,0,0,13,AR,"ALL, AR, BO, CL, CO, CR, EC, ES, MX, PA, PE, US, U",False,marketing digital,2026-03-23 11:41
1335446174881750,adsparo,facebook,Mentors Expert,Mentors Expert,"👉Descubre el Plan de 7 días para que aprendas desde cero herramientas de Inteligencia Artificial para crear tu primer negocio en Internet o aumentar las ventas de tu actual negocio, sin la necesidad de tener experiencia o conocimiento previo, gracias a esta capacitación EN VIVO de 7 días 100% práctica.🚀Bienvenid@ a la Misión P7, el taller EN VIVO de Inteligencia Artificial que te entrega todo el paso a paso, las plantillas y el acompañamiento para que en tan solo 1 semana aprendas más de 7 herra",,https://mentors.expert/mision-p7/,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/images/1335446174881750.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144103Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=8086e7014bfee3dad8b0f68fe72f96ea95649df98acdcece85d5a3b8c779be37,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/1335446174881750.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144103Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=67cc652d953b877fbecd3fd55805511aad4b4583cc460c7302c9ecd1afbcaa51,2025-10-28 20:38:59,2026-03-23 13:12:58,True,0,0,0,20,AR,"ALL, AR, BO, BR, CL, CO, CR, DO, EC, ES, MX, PA, P",False,marketing digital,2026-03-23 11:41
1205063541335949,adsparo,facebook,Maquina de Ventas Online,Maquina de Ventas Online,"🌐 Un nuevo mundo nos espera.✨ La era digital ha transformado todo, y es hora de sumergirnos en este maravilloso cambio. El marketing digital se ha convertido en la brújula que guía a los soñadores hacia sus objetivos..✨ Explora la fórmula mágica que cambió mi vida y la de mis estudiantes para siempre!✨ Es momento de desbloquear las puertas de nuevas oportunidades y hacer realidad tus aspiraciones más audaces..➡️ Haz clic en el botón para descubrir el entrenamiento que te llevará al éxito",,https://maquinadeventasonline.com/vsl-3/,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/images/1205063541335949.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144103Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=2be2e3cd8c3e0ee7390f6386e72e730a2079991568062b6f0fe67c4dfbd29d34,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/1205063541335949.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144103Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=f288102a12d1be163c7f4c91d2a164a997db8e4119d05f8b408caea1b7fb7127,2025-03-12 14:33:33,2026-03-23 07:20:31,True,0,0,0,13,ALL,"ALL, AR, CL, CO, EC, ES, MA, MX, PE, PT, US",False,marketing digital,2026-03-23 11:41
770822615731264,adsparo,facebook,Mentors Expert,Mentors Expert,"👉Descubre el Plan de 7 días para que aprendas desde cero herramientas de Inteligencia Artificial para crear tu primer negocio en Internet o aumentar las ventas de tu actual negocio, sin la necesidad de tener experiencia o conocimiento previo, gracias a esta capacitación EN VIVO de 7 días 100% práctica.🚀Bienvenid@ a la Misión P7, el taller EN VIVO de Inteligencia Artificial que te entrega todo el paso a paso, las plantillas y el acompañamiento para que en tan solo 1 semana aprendas más de 7 herra",,https://mentors.expert/mision-p7/,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/images/770822615731264.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144103Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=0802287144daab8cc98da718cafde5a93ee83903099733425afceb1617fc117f,https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/770822615731264.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20260323%2F%2Fs3%2Faws4_request&X-Amz-Date=20260323T144103Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=41c959623671450e7f5b6caf5bf66956eba22495df049a4c4ccdb7d55a535b34,2025-09-30 22:38:33,2026-03-23 13:11:17,True,0,0,0,16,AR,"ALL, AR, BO, BR, CL, CO, DO, EC, ES, GT, MX, PA, P",False,marketing digital,2026-03-23 11:41
